ho_number,sim_time_sec,ue_id,from_cell,to_cell,event,executed_ok,trigger_type,serving_SINR_dB,target_SINR_dB,f_gamma_Eq5,serving_NUEs,target_NUEs,PRBs_per_UE_serving,PRBs_per_UE_target,TOTAL_PRB,f_PRB_Eq6,RRU_PrbUsedDl_serving_pct,RRU_PrbUsedDl_target_pct,PRB_source,RSRP_serving_dBm,RSRP_target_dBm,RSRPpilot_serving,RSRPpilot_target,Omega_gamma_Eq2,Omega_PRB_Eq3,fWF_Eq1,delta_HOM_Eq8,delta_HOM_case,Algo1_threshold,Algo1_HO_decision,NCL_target_load_pct,NCL_gate_result,serving_cell_load_pct,load_balance_result,load_diff_ues,latency_sec,ho_success,data_source
175,1777358009,5,4,3,COMPLETED,1,SINR,6.0000,23.0000,0.5667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-7.0000,0.0372,1.8622,0.1311,0.3025,-0.4203,-4.2027,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1656,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,10.00,1,REAL_from_getTargetCellID
176,1777358011,1,3,8,COMMAND_SENT,0,LB,3.0000,51.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-27.0000,21.0000,0.0186,1174.9971,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9998,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
177,1777358011,1,3,8,LB_COMMAND_SENT,1,LB,3.0000,51.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-27.0000,21.0000,0.0186,1174.9971,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9998,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
178,1777358023,1,3,8,COMPLETED,1,LB,3.0000,51.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-27.0000,21.0000,0.0186,1174.9971,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9998,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,12.00,1,REAL_from_getTargetCellID
179,1777358057,13,2,3,COMMAND_SENT,0,SINR,18.0000,17.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-12.0000,-13.0000,0.5889,0.4678,0.3090,0.2991,-0.1319,-1.3192,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.7303,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
180,1777358067,13,2,3,COMPLETED,1,SINR,18.0000,17.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-12.0000,-13.0000,0.5889,0.4678,0.3090,0.2991,-0.1319,-1.3192,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.7303,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,10.00,1,REAL_from_getTargetCellID
181,1777358069,5,3,2,COMMAND_SENT,0,SINR,11.0000,32.0000,0.7000,4,2,7.00,14.00,28,0.2500,0.0,0.0,NUE_fallback,-19.0000,2.0000,0.0881,22.1885,0.1026,0.2566,-0.4234,-4.2341,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1459,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,2,0.00,0,REAL_from_getTargetCellID
182,1777358082,5,3,2,COMPLETED,1,SINR,11.0000,32.0000,0.7000,4,2,7.00,14.00,28,0.2500,0.0,0.0,NUE_fallback,-19.0000,2.0000,0.0881,22.1885,0.1026,0.2566,-0.4234,-4.2341,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.1459,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,2,13.00,1,REAL_from_getTargetCellID
183,1777358085,1,8,2,COMMAND_SENT,0,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
184,1777358096,1,8,2,COMPLETED,1,SINR,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,11.00,1,REAL_from_getTargetCellID
185,1777358097,8,2,4,COMMAND_SENT,0,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
186,1777358097,8,2,4,LB_COMMAND_SENT,1,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
187,1777358110,8,2,4,COMPLETED,1,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
188,1777358215,13,3,8,COMMAND_SENT,0,SINR,7.0000,24.0000,0.5667,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-23.0000,-6.0000,0.0468,3.5166,0.1682,0.3234,-0.0086,-0.0862,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.0394,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
189,1777358226,13,3,8,COMPLETED,1,SINR,7.0000,24.0000,0.5667,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-23.0000,-6.0000,0.0468,3.5166,0.1682,0.3234,-0.0086,-0.0862,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.0394,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,11.00,1,REAL_from_getTargetCellID
190,1777358229,5,2,8,COMMAND_SENT,0,SINR,19.0000,17.0000,-0.0667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-11.0000,-13.0000,0.7414,0.4678,0.2708,0.2538,-0.4331,-4.3309,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.5895,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
191,1777358240,5,2,8,COMPLETED,1,SINR,19.0000,17.0000,-0.0667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-11.0000,-13.0000,0.7414,0.4678,0.2708,0.2538,-0.4331,-4.3309,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.5895,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,11.00,1,REAL_from_getTargetCellID
192,1777358241,7,8,2,COMMAND_SENT,0,SINR,25.0000,19.0000,-0.2000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-5.0000,-11.0000,2.9515,1.1121,0.3057,0.2123,-0.4555,-4.5552,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.6037,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
193,1777358241,7,8,2,LB_COMMAND_SENT,1,LB,25.0000,19.0000,-0.2000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-5.0000,-11.0000,2.9515,1.1121,0.3057,0.2123,-0.4555,-4.5552,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.6037,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
194,1777358254,7,8,2,COMPLETED,1,LB,25.0000,19.0000,-0.2000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-5.0000,-11.0000,2.9515,1.1121,0.3057,0.2123,-0.4555,-4.5552,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.6037,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,13.00,1,REAL_from_getTargetCellID
195,1777358273,13,8,2,COMMAND_SENT,0,SINR,13.0000,17.0000,0.1333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-17.0000,-13.0000,0.1862,0.4678,0.2728,0.3148,-0.0916,-0.9163,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.7300,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
196,1777358282,13,8,2,COMPLETED,1,SINR,13.0000,17.0000,0.1333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-17.0000,-13.0000,0.1862,0.4678,0.2728,0.3148,-0.0916,-0.9163,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.7300,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,9.00,1,REAL_from_getTargetCellID
197,1777358283,1,2,3,COMMAND_SENT,0,SINR,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
198,1777358283,1,2,3,LB_COMMAND_SENT,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
199,1777358296,1,2,3,COMPLETED,1,LB,5.0000,53.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,23.0000,0.0295,1862.2448,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
200,1777358329,13,2,7,COMMAND_SENT,0,SINR,16.0000,16.0000,0.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-14.0000,-14.0000,0.3716,0.3716,0.3021,0.3021,-0.1228,-1.2284,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.8569,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
201,1777358338,13,2,7,COMPLETED,1,SINR,16.0000,16.0000,0.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-14.0000,-14.0000,0.3716,0.3716,0.3021,0.3021,-0.1228,-1.2284,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.8569,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,9.00,1,REAL_from_getTargetCellID
202,1777358339,3,7,2,COMMAND_SENT,0,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
203,1777358339,3,7,2,LB_COMMAND_SENT,1,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
204,1777358353,3,7,2,COMPLETED,1,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,14.00,1,REAL_from_getTargetCellID
205,1777358455,19,3,8,COMMAND_SENT,0,SINR,10.0000,8.0000,-0.0667,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-20.0000,-22.0000,0.0933,0.0883,0.3485,0.2722,-0.0389,-0.3889,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.2956,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
206,1777358467,19,3,8,COMPLETED,1,SINR,10.0000,8.0000,-0.0667,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-20.0000,-22.0000,0.0933,0.0883,0.3485,0.2722,-0.0389,-0.3889,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.2956,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,12.00,1,REAL_from_getTargetCellID
207,1777358471,13,7,8,COMMAND_SENT,0,SINR,5.0000,25.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,-5.0000,0.0295,2.9515,0.1261,0.3783,-0.0698,-0.6976,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.6681,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
208,1777358482,13,7,8,COMPLETED,1,SINR,5.0000,25.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,-5.0000,0.0295,2.9515,0.1261,0.3783,-0.0698,-0.6976,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.6681,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,11.00,1,REAL_from_getTargetCellID
209,1777358483,5,8,3,COMMAND_SENT,0,SINR,6.0000,23.0000,0.5667,4,2,7.00,14.00,28,0.2500,0.0,0.0,NUE_fallback,-24.0000,-7.0000,0.0279,2.7934,0.1418,0.2454,-0.3933,-3.9330,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9051,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,2,0.00,0,REAL_from_getTargetCellID
210,1777358483,5,8,3,LB_COMMAND_SENT,1,LB,6.0000,23.0000,0.5667,4,2,7.00,14.00,28,0.2500,0.0,0.0,NUE_fallback,-24.0000,-7.0000,0.0279,2.7934,0.1418,0.2454,-0.3933,-3.9330,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9051,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,2,0.00,0,REAL_from_getTargetCellID
211,1777358497,5,8,3,COMPLETED,1,LB,6.0000,23.0000,0.5667,4,2,7.00,14.00,28,0.2500,0.0,0.0,NUE_fallback,-24.0000,-7.0000,0.0279,2.7934,0.1418,0.2454,-0.3933,-3.9330,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.9051,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,2,14.00,1,REAL_from_getTargetCellID
212,1777358545,5,3,2,COMMAND_SENT,0,LB,12.0000,19.0000,0.2333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-18.0000,-11.0000,0.1479,0.7414,0.2106,0.2748,-0.4001,-4.0010,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.8531,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
213,1777358556,5,3,2,COMPLETED,1,SINR,12.0000,19.0000,0.2333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-18.0000,-11.0000,0.1479,0.7414,0.2106,0.2748,-0.4001,-4.0010,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.8531,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,11.00,1,REAL_from_getTargetCellID
214,1777358557,3,2,7,COMMAND_SENT,0,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
215,1777358557,3,2,7,LB_COMMAND_SENT,1,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
216,1777358570,3,2,7,COMPLETED,1,LB,6.0000,26.0000,0.6667,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-24.0000,-4.0000,0.0372,3.7157,0.1036,0.3107,-0.4496,-4.4962,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.4591,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
217,1777358571,13,8,2,COMMAND_SENT,0,SINR,14.0000,15.0000,0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-16.0000,-15.0000,0.2344,0.2951,0.2950,0.3052,-0.1143,-1.1426,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.9082,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
218,1777358584,13,8,2,COMPLETED,1,SINR,14.0000,15.0000,0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-16.0000,-15.0000,0.2344,0.2951,0.2950,0.3052,-0.1143,-1.1426,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.9082,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
219,1777358585,7,2,8,COMMAND_SENT,0,LB,25.0000,19.0000,-0.2000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-5.0000,-11.0000,2.9515,1.1121,0.3057,0.2123,-0.4555,-4.5552,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.6037,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
220,1777358585,7,2,8,LB_COMMAND_SENT,1,LB,25.0000,19.0000,-0.2000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-5.0000,-11.0000,2.9515,1.1121,0.3057,0.2123,-0.4555,-4.5552,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.6037,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
221,1777358599,7,2,8,COMPLETED,1,LB,25.0000,19.0000,-0.2000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-5.0000,-11.0000,2.9515,1.1121,0.3057,0.2123,-0.4555,-4.5552,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.6037,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,14.00,1,REAL_from_getTargetCellID
222,1777358701,5,2,4,COMMAND_SENT,0,SINR,18.0000,17.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-12.0000,-13.0000,0.5889,0.4678,0.2645,0.2560,-0.4274,-4.2740,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.6851,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
223,1777358712,5,2,4,COMPLETED,1,SINR,18.0000,17.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-12.0000,-13.0000,0.5889,0.4678,0.2645,0.2560,-0.4274,-4.2740,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-3.6851,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,11.00,1,REAL_from_getTargetCellID
224,1777358713,8,4,2,COMMAND_SENT,0,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
225,1777358713,8,4,2,LB_COMMAND_SENT,1,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
226,1777358726,8,4,2,COMPLETED,1,LB,22.0000,21.0000,-0.0333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-8.0000,-9.0000,1.4792,1.1750,0.2628,0.2544,-0.4423,-4.4228,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-2.9435,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,13.00,1,REAL_from_getTargetCellID
227,1777359001,5,4,3,COMMAND_SENT,0,SINR,6.0000,24.0000,0.6000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-24.0000,-6.0000,0.0372,3.5166,0.1288,0.2683,-0.4044,-4.0441,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.0069,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
228,1777359013,5,4,3,COMPLETED,1,SINR,6.0000,24.0000,0.6000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-24.0000,-6.0000,0.0372,3.5166,0.1288,0.2683,-0.4044,-4.0441,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-4.0069,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,15.0,LOAD_REDUCED__good_LB,1,12.00,1,REAL_from_getTargetCellID
229,1777359061,5,3,2,COMMAND_SENT,0,SINR,24.0000,30.0000,0.2000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-6.0000,0.0000,2.3444,9.3333,0.2178,0.2723,-0.4016,-4.0161,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.6717,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
230,1777359070,5,3,2,COMPLETED,1,SINR,24.0000,30.0000,0.2000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-6.0000,0.0000,2.3444,9.3333,0.2178,0.2723,-0.4016,-4.0161,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.6717,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,15.0,EQUAL_LOAD__neutral,0,9.00,1,REAL_from_getTargetCellID
