time_sec,ue_id,from_cell,to_cell,event,executed_ok
36.7062,13,8,3,START,0
36.708,13,8,3,SUCCESS,1
36.8107,8,4,2,START,0
36.8125,8,4,2,SUCCESS,1
36.9352,5,2,4,START,0
36.937,5,2,4,SUCCESS,1
37.014,13,3,8,START,0
37.0158,13,3,8,SUCCESS,1
37.1172,6,6,2,START,0
37.119,6,6,2,SUCCESS,1
37.2227,8,2,4,START,0
37.2245,8,2,4,SUCCESS,1
37.3065,5,4,2,START,0
37.3083,5,4,2,SUCCESS,1
37.432,8,4,2,START,0
37.4338,8,4,2,SUCCESS,1
37.5165,15,5,6,START,0
37.5183,15,5,6,SUCCESS,1
37.618,5,2,3,START,0
37.6198,5,2,3,SUCCESS,1
37.7153,13,8,3,START,0
37.717,13,8,3,SUCCESS,1
37.817,15,6,5,START,0
37.8188,15,6,5,SUCCESS,1
37.9512,4,2,7,START,0
37.953,4,2,7,SUCCESS,1
38.004,8,2,4,START,0
38.0058,8,2,4,SUCCESS,1
38.125,13,3,2,START,0
38.1268,13,3,2,SUCCESS,1
38.2197,4,7,2,START,0
38.2215,4,7,2,SUCCESS,1
38.3225,5,3,2,START,0
38.3243,5,3,2,SUCCESS,1
38.406,8,4,2,START,0
38.4078,8,4,2,SUCCESS,1
38.506,13,2,3,START,0
38.5078,13,2,3,SUCCESS,1
38.646,5,2,4,START,0
38.6478,5,2,4,SUCCESS,1
38.714,19,3,4,START,0
38.7158,19,3,4,SUCCESS,1
38.8175,13,3,8,START,0
38.8193,13,3,8,SUCCESS,1
38.9197,6,2,6,START,0
38.9215,6,2,6,SUCCESS,1
39.0217,15,5,2,START,0
39.0235,15,5,2,SUCCESS,1
39.1058,5,4,3,START,0
39.1075,5,4,3,SUCCESS,1
39.2092,19,4,3,START,0
39.211,19,4,3,SUCCESS,1
39.3112,15,2,5,START,0
39.313,15,2,5,SUCCESS,1
39.4367,4,2,6,START,0
39.4385,4,2,6,SUCCESS,1
39.5182,5,3,2,START,0
39.5198,5,3,2,SUCCESS,1
39.6205,6,6,2,START,0
39.6223,6,6,2,SUCCESS,1
39.7125,4,6,2,START,0
39.7143,4,6,2,SUCCESS,1
39.81,5,2,3,START,0
39.8118,5,2,3,SUCCESS,1
39.9197,14,7,8,START,0
39.9215,14,7,8,SUCCESS,1
40.0018,13,8,3,START,0
40.0035,13,8,3,SUCCESS,1
40.102,19,3,4,START,0
40.1038,19,3,4,SUCCESS,1
40.195,14,8,7,START,0
40.1968,14,8,7,SUCCESS,1
40.2023,8,2,4,START,0
40.204,8,2,4,SUCCESS,1
40.3025,5,3,2,START,0
40.3043,5,3,2,SUCCESS,1
40.4028,13,3,2,START,0
40.4045,13,3,2,SUCCESS,1
40.503,4,2,6,START,0
40.5048,4,2,6,SUCCESS,1
40.6033,8,4,2,START,0
40.605,8,4,2,SUCCESS,1
40.7035,13,2,3,START,0
40.7053,13,2,3,SUCCESS,1
40.8038,5,2,3,START,0
40.8055,5,2,3,SUCCESS,1
40.904,19,4,3,START,0
40.9058,19,4,3,SUCCESS,1
41.0043,13,3,2,START,0
41.006,13,3,2,SUCCESS,1
41.1045,5,3,2,START,0
41.1063,5,3,2,SUCCESS,1
41.2072,8,2,4,START,0
41.209,8,2,4,SUCCESS,1
41.305,20,5,6,START,0
41.3068,20,5,6,SUCCESS,1
41.4028,5,2,3,START,0
41.4045,5,2,3,SUCCESS,1
41.5055,19,3,4,START,0
