time_sec,ue_id,from_cell,to_cell,event,executed_ok
65.5175,19,8,3,SUCCESS,1
65.7102,6,5,6,START,0
65.712,6,5,6,SUCCESS,1
65.766,11,8,7,START,0
65.7678,11,8,7,SUCCESS,1
66.613,18,5,6,START,0
66.6148,18,5,6,SUCCESS,1
66.6618,7,8,3,START,0
66.6635,7,8,3,SUCCESS,1
66.911,16,6,5,START,0
66.9128,16,6,5,SUCCESS,1
67.1657,3,3,2,START,0
67.1675,3,3,2,SUCCESS,1
68.014,8,5,6,START,0
68.0158,8,5,6,SUCCESS,1
68.359,12,2,6,START,0
68.3608,12,2,6,SUCCESS,1
68.4615,10,3,4,START,0
68.4633,10,3,4,SUCCESS,1
68.7115,14,6,5,START,0
68.7133,14,6,5,SUCCESS,1
69.8097,4,2,7,START,0
69.8115,4,2,7,SUCCESS,1
70.3649,9,8,3,START,0
70.3665,9,8,3,SUCCESS,1
70.6107,19,3,4,START,0
70.6125,19,3,4,SUCCESS,1
70.756,6,6,5,START,0
70.756,11,7,8,START,0
70.7578,11,7,8,SUCCESS,1
70.7578,6,6,5,SUCCESS,1
70.9633,1,5,6,START,0
70.965,1,5,6,SUCCESS,1
71.5605,18,6,5,START,0
71.5623,18,6,5,SUCCESS,1
71.7087,7,3,8,START,0
71.7105,7,3,8,SUCCESS,1
72.4177,3,2,4,START,0
72.4195,3,2,4,SUCCESS,1
72.968,13,7,6,START,0
72.9698,13,7,6,SUCCESS,1
73.0138,8,6,7,START,0
73.0155,8,6,7,SUCCESS,1
73.2123,2,5,6,START,0
73.214,2,5,6,SUCCESS,1
73.362,12,6,5,START,0
73.3638,12,6,5,SUCCESS,1
73.509,10,4,2,START,0
73.5108,10,4,2,SUCCESS,1
74.8163,4,7,8,START,0
74.818,4,7,8,SUCCESS,1
75.0648,16,5,6,START,0
75.0665,16,5,6,SUCCESS,1
75.4657,17,7,8,START,0
75.4675,17,7,8,SUCCESS,1
75.5112,9,3,8,START,0
75.513,9,3,8,SUCCESS,1
75.8022,6,5,2,START,0
75.804,6,5,2,SUCCESS,1
76.0097,1,6,5,START,0
76.0115,1,6,5,SUCCESS,1
76.116,19,4,5,START,0
